difficulty,topicTags,translatedTitle
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU3ODc2', 'name': 'Simulation', 'slug': 'simulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2020-07-07T03:55:56.439319+00:00', 'isEnabled': True, 'keywords': '[""\\u6a21\\u62df"", ""\\u6a21"", ""si"", ""Si"", ""simu"", ""Simu"", ""simulation"", ""Simulation""]', 'imgUrl': None, 'translatedName': '模拟'}]",经营摩天轮的最大利润
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjQ1Ng==', 'name': 'Depth-First Search', 'slug': 'depth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:58:41.952059+00:00', 'isEnabled': True, 'keywords': '[""d"", ""D"", ""df"", ""Df"", ""dfs"", ""DFS"", ""\\u6df1"", ""\\u6df1\\u5ea6"", ""\\u6df1\\u5ea6\\u4f18\\u5148"", ""\\u641c"", ""\\u641c\\u7d22"", ""\\u6df1\\u5ea6\\u4f18\\u5148\\u641c\\u7d20"", ""Depth"", ""depth"", ""search"", ""Search""]', 'imgUrl': None, 'translatedName': '深度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjQ2Mw==', 'name': 'Design', 'slug': 'design', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:32:45.186466+00:00', 'isEnabled': True, 'keywords': '[""\\u8bbe"", ""\\u8bbe\\u8ba1"", ""Design"", ""design"", ""De"", ""de"", ""D"", ""d""]', 'imgUrl': None, 'translatedName': '设计'}, {'id': 'VG9waWNUYWdOb2RlOjU0MQ==', 'name': 'Hash Table', 'slug': 'hash-table', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.439288+00:00', 'isEnabled': True, 'keywords': '[""ha"", ""hash"", ""hash table"", ""Ha"", ""Hash"", ""Hash Table"", ""\\u54c8\\uff0c\\u54c8\\u5e0c\\uff0c\\u54c8\\u5e0c\\u8868""]', 'imgUrl': None, 'translatedName': '哈希表'}]",王位继承顺序
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Mw==', 'name': 'Bit Manipulation', 'slug': 'bit-manipulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:44:09.635610+00:00', 'isEnabled': True, 'keywords': '[""\\u4f4d"", ""\\u4f4d\\u8fd0\\u7b97"", ""\\u8fd0\\u7b97"", ""bit"", ""Bit"", ""mani"", ""bi"", ""Bi"", ""manipulation"", ""Manipulation""]', 'imgUrl': None, 'translatedName': '位运算'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mw==', 'name': 'Backtracking', 'slug': 'backtracking', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.949243+00:00', 'isEnabled': True, 'keywords': '[""\\u56de"", ""\\u56de\\u6eaf"", ""back"", "" backtracking"", ""Ba"", ""Back"", ""Backtracking"", ""ba""]', 'imgUrl': None, 'translatedName': '回溯'}, {'id': 'VG9waWNUYWdOb2RlOjE0NDc0', 'name': 'Enumeration', 'slug': 'enumeration', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.028015+00:00', 'isEnabled': True, 'keywords': '[""\\u679a\\u4e3e"", ""\\u679a"", ""enu"", ""enumer"", ""enumeration"", ""Enu"", ""Enumeration""]', 'imgUrl': None, 'translatedName': '枚举'}]",最多可达成的换楼请求数目
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjEwOTc4', 'name': 'Database', 'slug': 'database', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.702862+00:00', 'isEnabled': True, 'keywords': '[""\\u6570\\u636e"", ""\\u6570\\u636e\\u5e93"", ""\\u5e93"", ""data"", ""Data"", ""database"", ""Database"", ""da"", ""Da""]', 'imgUrl': None, 'translatedName': '数据库'}]",进店却未进行过交易的顾客
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}, {'id': 'VG9waWNUYWdOb2RlOjkwMDU=', 'name': 'Combinatorics', 'slug': 'combinatorics', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.563124+00:00', 'isEnabled': True, 'keywords': '[""\\u7ec4"", ""\\u7ec4\\u5408"", ""\\u7ec4\\u5408\\u6570\\u5b66"", ""\\u6570\\u5b66"", ""co"", ""com"", ""combinatorics"", ""Co"", ""Com""]', 'imgUrl': None, 'translatedName': '组合数学'}]",大小为 K 的不重叠线段的数目
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjE0NDc0', 'name': 'Enumeration', 'slug': 'enumeration', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.028015+00:00', 'isEnabled': True, 'keywords': '[""\\u679a\\u4e3e"", ""\\u679a"", ""enu"", ""enumer"", ""enumeration"", ""Enu"", ""Enumeration""]', 'imgUrl': None, 'translatedName': '枚举'}]",网络信号最好的坐标
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ2MA==', 'name': 'Graph', 'slug': 'graph', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:20:25.804930+00:00', 'isEnabled': True, 'keywords': '[""\\u56fe"", ""graph"", ""Graph"", ""G"", ""g"", ""gr"", ""Gr"", ""gra"", ""Gra""]', 'imgUrl': None, 'translatedName': '图'}, {'id': 'VG9waWNUYWdOb2RlOjQ2NA==', 'name': 'Topological Sort', 'slug': 'topological-sort', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:03:18.084842+00:00', 'isEnabled': True, 'keywords': '[""\\u62d3\\u6251"", ""\\u62d3\\u6251\\u6392\\u5e8f"", ""\\u6392\\u5e8f"", ""\\u62d3"", ""topo"", ""Topo"", ""to"", ""To"", ""Topological"", ""topological""]', 'imgUrl': None, 'translatedName': '拓扑排序'}, {'id': 'VG9waWNUYWdOb2RlOjQ3Mg==', 'name': 'Memoization', 'slug': 'memoization', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:36:53.316245+00:00', 'isEnabled': True, 'keywords': '[""memoization"", ""memo"", ""Memo"", ""\\u8bb0"", ""\\u8bb0\\u5fc6"", ""\\u8bb0\\u5fc6\\u5316"", ""\\u641c"", ""\\u641c\\u7d22""]', 'imgUrl': None, 'translatedName': '记忆化搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}, {'id': 'VG9waWNUYWdOb2RlOjE3MzU0', 'name': 'Game Theory', 'slug': 'game-theory', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.230696+00:00', 'isEnabled': True, 'keywords': '[""\\u535a"", ""\\u535a\\u5f08"", ""game"", ""Game"", ""game theory"", ""Game Theory"", ""Ga"", ""ga""]', 'imgUrl': None, 'translatedName': '博弈'}, {'id': 'VG9waWNUYWdOb2RlOjI3NDA4', 'name': 'Matrix', 'slug': 'matrix', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.967930+00:00', 'isEnabled': True, 'keywords': '[""\\u77e9"", ""\\u77e9\\u9635"", ""ma"", "" matrix"", ""Ma"", ""Matrix""]', 'imgUrl': None, 'translatedName': '矩阵'}]",猫和老鼠 II
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ2Mw==', 'name': 'Design', 'slug': 'design', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:32:45.186466+00:00', 'isEnabled': True, 'keywords': '[""\\u8bbe"", ""\\u8bbe\\u8ba1"", ""Design"", ""design"", ""De"", ""de"", ""D"", ""d""]', 'imgUrl': None, 'translatedName': '设计'}, {'id': 'VG9waWNUYWdOb2RlOjQ2Nw==', 'name': 'Segment Tree', 'slug': 'segment-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:07:19.487066+00:00', 'isEnabled': True, 'keywords': '[""\\u7ebf"", ""\\u7ebf\\u6bb5"", ""\\u7ebf\\u6bb5\\u6811"", ""seg"", ""Seg"", ""se"", ""segment"", ""Se"", ""tr"", ""Tr"", ""tree"", ""Tree"", ""segment tree"", ""Segment Tree""]', 'imgUrl': None, 'translatedName': '线段树'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}]",奇妙序列
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ0NQ==', 'name': 'Stack', 'slug': 'stack', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T13:39:09.012767+00:00', 'isEnabled': True, 'keywords': '[""\\u6808"", ""st"", ""stack"", ""St"", ""Stack""]', 'imgUrl': None, 'translatedName': '栈'}, {'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjQ2Mw==', 'name': 'Design', 'slug': 'design', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:32:45.186466+00:00', 'isEnabled': True, 'keywords': '[""\\u8bbe"", ""\\u8bbe\\u8ba1"", ""Design"", ""design"", ""De"", ""de"", ""D"", ""d""]', 'imgUrl': None, 'translatedName': '设计'}, {'id': 'VG9waWNUYWdOb2RlOjQ2OA==', 'name': 'Binary Search Tree', 'slug': 'binary-search-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:07:49.492084+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u53c9"", ""\\u4e8c\\u53c9\\u641c\\u7d22"", ""\\u4e8c\\u53c9\\u67e5\\u627e"", ""\\u4e8c\\u53c9\\u641c\\u7d22\\u6811"", ""\\u4e8c\\u53c9\\u67e5\\u627e\\u6811"", ""\\u641c\\u7d22"", ""\\u67e5\\u627e"", ""\\u641c"", ""\\u67e5"", ""search"", ""se"", ""Se"", ""Bin"", ""bin"", ""binary"", ""Binary"", ""binary search tree""]', 'imgUrl': None, 'translatedName': '二叉搜索树'}, {'id': 'VG9waWNUYWdOb2RlOjU2OTE=', 'name': 'Binary Tree', 'slug': 'binary-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.323398+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c\\u53c9\\u6811"", ""\\u6811"", ""\\u4e8c\\u53c9"", ""bi"", ""bin"", ""binary"", ""tr"", ""tree"", ""binary tree"", ""Bi"", ""Bin"", ""Binary"", ""Binart Tree"", ""Tr"", ""Tree""]', 'imgUrl': None, 'translatedName': '二叉树'}, {'id': 'VG9waWNUYWdOb2RlOjIyODMz', 'name': 'Iterator', 'slug': 'iterator', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:58.622848+00:00', 'isEnabled': True, 'keywords': '[""\\u8fed"", ""\\u8fed\\u4ee3"", ""\\u8fed\\u4ee3\\u5668"", ""it"", ""iter"", ""iterator"", ""It"", ""Iter"", ""Iterator""]', 'imgUrl': None, 'translatedName': '迭代器'}]",二叉搜索树迭代器 II
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1OA==', 'name': 'Binary Search', 'slug': 'binary-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:18.848044+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c"", ""\\u4e8c\\u5206"", ""\\u4e8c\\u5206\\u67e5\\u627e"", ""\\u67e5\\u627e"", ""\\u67e5"", ""Bi"", ""bi"", ""bin"", ""Bin"", ""Binary"", ""binary"", ""search"", ""Search"", ""Binary Search""]', 'imgUrl': None, 'translatedName': '二分查找'}, {'id': 'VG9waWNUYWdOb2RlOjQyOTU5', 'name': 'Sorting', 'slug': 'sorting', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:04:00.104253+00:00', 'isEnabled': True, 'keywords': '[""\\u6392"", ""\\u6392\\u5e8f"", ""so"", ""sort"", ""sorting"", ""So"", ""Sort"", ""Sorting""]', 'imgUrl': None, 'translatedName': '排序'}]",特殊数组的特征值
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjQ1Nw==', 'name': 'Breadth-First Search', 'slug': 'breadth-first-search', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:00:22.813037+00:00', 'isEnabled': True, 'keywords': '[""b"", ""B"", ""bfs"", ""BFS"", ""bf"", ""Bf"", ""\\u5e7f"", ""\\u5e7f\\u5ea6"", ""\\u5e7f\\u5ea6\\u641c\\u7d22"", ""\\u5e7f\\u5ea6\\u4f18\\u5148"", ""\\u5e7f\\u5ea6\\u4f18\\u5148\\u641c\\u7d22"", ""breadth"", ""Breadth""]', 'imgUrl': None, 'translatedName': '广度优先搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU2OTE=', 'name': 'Binary Tree', 'slug': 'binary-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.323398+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c\\u53c9\\u6811"", ""\\u6811"", ""\\u4e8c\\u53c9"", ""bi"", ""bin"", ""binary"", ""tr"", ""tree"", ""binary tree"", ""Bi"", ""Bin"", ""Binary"", ""Binart Tree"", ""Tr"", ""Tree""]', 'imgUrl': None, 'translatedName': '二叉树'}]",奇偶树
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ1Mw==', 'name': 'Bit Manipulation', 'slug': 'bit-manipulation', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:44:09.635610+00:00', 'isEnabled': True, 'keywords': '[""\\u4f4d"", ""\\u4f4d\\u8fd0\\u7b97"", ""\\u8fd0\\u7b97"", ""bit"", ""Bit"", ""mani"", ""bi"", ""Bi"", ""manipulation"", ""Manipulation""]', 'imgUrl': None, 'translatedName': '位运算'}, {'id': 'VG9waWNUYWdOb2RlOjQ3Mg==', 'name': 'Memoization', 'slug': 'memoization', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T16:36:53.316245+00:00', 'isEnabled': True, 'keywords': '[""memoization"", ""memo"", ""Memo"", ""\\u8bb0"", ""\\u8bb0\\u5fc6"", ""\\u8bb0\\u5fc6\\u5316"", ""\\u641c"", ""\\u641c\\u7d22""]', 'imgUrl': None, 'translatedName': '记忆化搜索'}, {'id': 'VG9waWNUYWdOb2RlOjU2Mg==', 'name': 'Dynamic Programming', 'slug': 'dynamic-programming', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:12:44.941679+00:00', 'isEnabled': True, 'keywords': '[""dp"", ""DP"", ""d"", ""D"", ""\\u52a8"", ""\\u52a8\\u6001"", ""\\u52a8\\u6001\\u89c4\\u5212"", ""dy"", ""dynamic"", ""Dy"", ""Dynamic"", ""Dynamic Programming""]', 'imgUrl': None, 'translatedName': '动态规划'}]",使整数变为 0 的最少操作次数
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ5MQ==', 'name': 'Geometry', 'slug': 'geometry', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T21:26:58.442628+00:00', 'isEnabled': True, 'keywords': '[""\\u51e0"", ""\\u51e0\\u4f55"", ""geo"", "" geometry"", ""Geo"", ""Geometry"", ""ge"", ""Ge""]', 'imgUrl': None, 'translatedName': '几何'}, {'id': 'VG9waWNUYWdOb2RlOjU0MA==', 'name': 'Array', 'slug': 'array', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:09:03.429527+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u7ec4"", ""ar"", ""array"", ""Ar"", ""Array""]', 'imgUrl': None, 'translatedName': '数组'}, {'id': 'VG9waWNUYWdOb2RlOjU1NQ==', 'name': 'Math', 'slug': 'math', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:10:44.949149+00:00', 'isEnabled': True, 'keywords': '[""\\u6570"", ""\\u6570\\u5b66"", ""math"", "" ma"", ""Ma"", ""Math""]', 'imgUrl': None, 'translatedName': '数学'}, {'id': 'VG9waWNUYWdOb2RlOjQyOTU5', 'name': 'Sorting', 'slug': 'sorting', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:04:00.104253+00:00', 'isEnabled': True, 'keywords': '[""\\u6392"", ""\\u6392\\u5e8f"", ""so"", ""sort"", ""sorting"", ""So"", ""Sort"", ""Sorting""]', 'imgUrl': None, 'translatedName': '排序'}, {'id': 'VG9waWNUYWdOb2RlOjU0NDUw', 'name': 'Sliding Window', 'slug': 'sliding-window', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2019-03-06T08:44:54.669574+00:00', 'isEnabled': True, 'keywords': '[""\\u6ed1"", ""\\u6ed1\\u52a8"", ""\\u6ed1\\u52a8\\u7a97\\u53e3"", ""\\u7a97\\u53e3"", ""sliding"", ""Sliding"", ""window"", ""Window"", ""Sliding Window""]', 'imgUrl': None, 'translatedName': '滑动窗口'}]",可见点的最大数目
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjEwOTc4', 'name': 'Database', 'slug': 'database', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.702862+00:00', 'isEnabled': True, 'keywords': '[""\\u6570\\u636e"", ""\\u6570\\u636e\\u5e93"", ""\\u5e93"", ""data"", ""Data"", ""database"", ""Database"", ""da"", ""Da""]', 'imgUrl': None, 'translatedName': '数据库'}]",银行账户概要 II
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjEwOTc4', 'name': 'Database', 'slug': 'database', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.702862+00:00', 'isEnabled': True, 'keywords': '[""\\u6570\\u636e"", ""\\u6570\\u636e\\u5e93"", ""\\u5e93"", ""data"", ""Data"", ""database"", ""Database"", ""da"", ""Da""]', 'imgUrl': None, 'translatedName': '数据库'}]",每位顾客最经常订购的商品
Hard,"[{'id': 'VG9waWNUYWdOb2RlOjQ0NQ==', 'name': 'Stack', 'slug': 'stack', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T13:39:09.012767+00:00', 'isEnabled': True, 'keywords': '[""\\u6808"", ""st"", ""stack"", ""St"", ""Stack""]', 'imgUrl': None, 'translatedName': '栈'}, {'id': 'VG9waWNUYWdOb2RlOjQ1NQ==', 'name': 'Tree', 'slug': 'tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T14:56:23.669534+00:00', 'isEnabled': True, 'keywords': '[""\\u6811"", ""tr"", ""tree"", ""Tr"", ""Tree"", ""t"", ""T""]', 'imgUrl': None, 'translatedName': '树'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}, {'id': 'VG9waWNUYWdOb2RlOjU2OTE=', 'name': 'Binary Tree', 'slug': 'binary-tree', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-04-14T07:03:57.323398+00:00', 'isEnabled': True, 'keywords': '[""\\u4e8c\\u53c9\\u6811"", ""\\u6811"", ""\\u4e8c\\u53c9"", ""bi"", ""bin"", ""binary"", ""tr"", ""tree"", ""binary tree"", ""Bi"", ""Bin"", ""Binary"", ""Binart Tree"", ""Tr"", ""Tree""]', 'imgUrl': None, 'translatedName': '二叉树'}]",根据中缀表达式构造二叉表达式树
Easy,"[{'id': 'VG9waWNUYWdOb2RlOjQ0NQ==', 'name': 'Stack', 'slug': 'stack', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T13:39:09.012767+00:00', 'isEnabled': True, 'keywords': '[""\\u6808"", ""st"", ""stack"", ""St"", ""Stack""]', 'imgUrl': None, 'translatedName': '栈'}, {'id': 'VG9waWNUYWdOb2RlOjU1Nw==', 'name': 'String', 'slug': 'string', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-08T02:11:00.148964+00:00', 'isEnabled': True, 'keywords': '[""\\u5b57"", ""\\u5b57\\u7b26"", ""\\u5b57\\u7b26\\u4e32"", ""String"", ""string"", ""str"", ""Str"", ""st"", ""St""]', 'imgUrl': None, 'translatedName': '字符串'}]",括号的最大嵌套深度
Medium,"[{'id': 'VG9waWNUYWdOb2RlOjQ2MA==', 'name': 'Graph', 'slug': 'graph', 'tagType': {'name': 'Question Tags', 'slug': 'question-tags'}, 'createdAt': '2018-02-07T15:20:25.804930+00:00', 'isEnabled': True, 'keywords': '[""\\u56fe"", ""graph"", ""Graph"", ""G"", ""g"", ""gr"", ""Gr"", ""gra"", ""Gra""]', 'imgUrl': None, 'translatedName': '图'}]",最大网络秩
